F-PLE,F-STI,F-COM,F-DYN,F-PUB,LUM-0,LUM-25,LUM-50,LUM-75,LUM-100,SAT-0,SAT-25,SAT-50,SAT-75,SAT-100,RGB-R,RGB-G,RGB-B,ISO-0,ISO-25,ISO-50,ISO-75,ISO-100,LY-A,LY-B,SC-A,SC-B,OP
0.75,0.25,0.25,0.25,0.25,0.47451,0.590196,0.613725,0.721569,0.939216,0.004566,0.020408,0.034483,0.176471,0.470588,0.649537,0.661921,0.678772,0.155038,0.227851,0.312933,1,1,0,0,0,1,0
0.5,0.75,0.25,0.25,0.5,0.47451,0.590196,0.613725,0.721569,0.939216,0.004566,0.020408,0.034483,0.176471,0.470588,0.649537,0.661921,0.678772,0.155038,0.227851,0.312933,1,1,0,0,0,1,0
0.75,0.25,0.25,0.5,0.25,0.47451,0.590196,0.613725,0.721569,0.939216,0.004566,0.020408,0.034483,0.176471,0.470588,0.649537,0.661921,0.678772,0.155038,0.227851,0.312933,1,1,0,0,0,1,0
0.25,0.75,0.25,0.75,0.25,0.47451,0.590196,0.613725,0.721569,0.939216,0.004566,0.020408,0.034483,0.176471,0.470588,0.649537,0.661921,0.678772,0.155038,0.227851,0.312933,1,1,0,0,0,1,0
0.5,0.5,0.25,0.5,0.5,0.47451,0.590196,0.613725,0.721569,0.939216,0.004566,0.020408,0.034483,0.176471,0.470588,0.649537,0.661921,0.678772,0.155038,0.227851,0.312933,1,1,0,0,0,1,0
0.25,0.25,0.25,0.5,0.25,0.47451,0.590196,0.613725,0.721569,0.939216,0.004566,0.020408,0.034483,0.176471,0.470588,0.649537,0.661921,0.678772,0.155038,0.227851,0.312933,1,1,0,0,0,1,0
0.25,0.5,0.75,0.5,0.5,0.47451,0.590196,0.613725,0.721569,0.939216,0.004566,0.020408,0.034483,0.176471,0.470588,0.649537,0.661921,0.678772,0.155038,0.227851,0.312933,1,1,0,0,0,1,0
0.75,0.5,0.25,0.25,0.25,0.47451,0.590196,0.613725,0.721569,0.939216,0.004566,0.020408,0.034483,0.176471,0.470588,0.649537,0.661921,0.678772,0.155038,0.227851,0.312933,1,1,0,0,0,1,0
0.75,0.75,0.75,0.25,0.5,0.47451,0.590196,0.613725,0.721569,0.939216,0.004566,0.020408,0.034483,0.176471,0.470588,0.649537,0.661921,0.678772,0.155038,0.227851,0.312933,1,1,0,0,0,1,0
0.25,0.5,0.25,0.5,0.25,0.47451,0.590196,0.613725,0.721569,0.939216,0.004566,0.020408,0.034483,0.176471,0.470588,0.649537,0.661921,0.678772,0.155038,0.227851,0.312933,1,1,0,0,0,1,0
0.5,0.75,0.25,0.25,0.25,0.47451,0.590196,0.613725,0.721569,0.939216,0.004566,0.020408,0.034483,0.176471,0.470588,0.649537,0.661921,0.678772,0.155038,0.227851,0.312933,1,1,0,0,0,1,0
0.25,0.25,0.25,0.25,0.5,0.47451,0.590196,0.613725,0.721569,0.939216,0.004566,0.020408,0.034483,0.176471,0.470588,0.649537,0.661921,0.678772,0.155038,0.227851,0.312933,1,1,0,0,0,1,0
0.5,0.75,0.25,0.5,0.75,0.47451,0.590196,0.613725,0.721569,0.939216,0.004566,0.020408,0.034483,0.176471,0.470588,0.649537,0.661921,0.678772,0.155038,0.227851,0.312933,1,1,0,0,0,1,0
0.5,0.25,0.5,0.25,0.25,0.47451,0.590196,0.613725,0.721569,0.939216,0.004566,0.020408,0.034483,0.176471,0.470588,0.649537,0.661921,0.678772,0.155038,0.227851,0.312933,1,1,0,0,0,1,0
0.5,0.75,0.25,0.5,0.25,0.47451,0.590196,0.613725,0.721569,0.939216,0.004566,0.020408,0.034483,0.176471,0.470588,0.649537,0.661921,0.678772,0.155038,0.227851,0.312933,1,1,0,0,0,1,0
0.25,0.75,0.5,0.75,0.25,0.47451,0.590196,0.613725,0.721569,0.939216,0.004566,0.020408,0.034483,0.176471,0.470588,0.649537,0.661921,0.678772,0.155038,0.227851,0.312933,1,1,0,0,0,1,0
0.25,0.75,0.75,0.5,0.25,0.47451,0.590196,0.613725,0.721569,0.939216,0.004566,0.020408,0.034483,0.176471,0.470588,0.649537,0.661921,0.678772,0.155038,0.227851,0.312933,1,1,0,0,0,1,0
0.25,0.5,0.25,0.25,0.25,0.47451,0.590196,0.613725,0.721569,0.939216,0.004566,0.020408,0.034483,0.176471,0.470588,0.649537,0.661921,0.678772,0.155038,0.227851,0.312933,1,1,0,0,0,1,0
0.5,0.25,0.25,0.25,0.25,0.47451,0.590196,0.613725,0.721569,0.939216,0.004566,0.020408,0.034483,0.176471,0.470588,0.649537,0.661921,0.678772,0.155038,0.227851,0.312933,1,1,0,0,0,1,0
0.75,0.75,0.5,0.25,0.75,0.47451,0.590196,0.613725,0.721569,0.939216,0.004566,0.020408,0.034483,0.176471,0.470588,0.649537,0.661921,0.678772,0.155038,0.227851,0.312933,1,1,0,0,0,1,0
0.5,0.75,0.25,0.75,0.75,0.47451,0.590196,0.613725,0.721569,0.939216,0.004566,0.020408,0.034483,0.176471,0.470588,0.649537,0.661921,0.678772,0.155038,0.227851,0.312933,1,1,0,0,0,1,0
0.5,0.75,0.25,0.75,0.25,0.47451,0.590196,0.613725,0.721569,0.939216,0.004566,0.020408,0.034483,0.176471,0.470588,0.649537,0.661921,0.678772,0.155038,0.227851,0.312933,1,1,0,0,0,1,0
0.75,0.25,0.25,0.25,0.75,0.47451,0.590196,0.613725,0.721569,0.939216,0.004566,0.020408,0.034483,0.176471,0.470588,0.649537,0.661921,0.678772,0.155038,0.227851,0.312933,1,1,0,0,0,1,0
0.5,0.5,0.25,0.75,0.25,0.47451,0.590196,0.613725,0.721569,0.939216,0.004566,0.020408,0.034483,0.176471,0.470588,0.649537,0.661921,0.678772,0.155038,0.227851,0.312933,1,1,0,0,0,1,0
0.75,0.5,0.25,0.25,0.75,0.47451,0.590196,0.613725,0.721569,0.939216,0.004566,0.020408,0.034483,0.176471,0.470588,0.649537,0.661921,0.678772,0.155038,0.227851,0.312933,1,1,0,0,0,1,0
0.75,0.25,0.25,0.75,0.75,0.47451,0.590196,0.613725,0.721569,0.939216,0.004566,0.020408,0.034483,0.176471,0.470588,0.649537,0.661921,0.678772,0.155038,0.227851,0.312933,1,1,0,0,0,1,0
0.5,0.25,0.75,0.5,0.25,0.47451,0.590196,0.613725,0.721569,0.939216,0.004566,0.020408,0.034483,0.176471,0.470588,0.649537,0.661921,0.678772,0.155038,0.227851,0.312933,1,1,0,0,0,1,0
0.25,0.5,0.25,0.25,0.5,0.47451,0.590196,0.613725,0.721569,0.939216,0.004566,0.020408,0.034483,0.176471,0.470588,0.649537,0.661921,0.678772,0.155038,0.227851,0.312933,1,1,0,0,0,1,0
0.75,0.25,0.25,0.5,0.25,0.47451,0.590196,0.613725,0.721569,0.939216,0.004566,0.020408,0.034483,0.176471,0.470588,0.649537,0.661921,0.678772,0.155038,0.227851,0.312933,1,1,0,0,0,1,0
0.5,0.25,0.75,0.25,0.5,0.47451,0.590196,0.613725,0.721569,0.939216,0.004566,0.020408,0.034483,0.176471,0.470588,0.649537,0.661921,0.678772,0.155038,0.227851,0.312933,1,1,0,0,0,1,0
0.75,0.5,0.25,0.25,0.25,0.47451,0.590196,0.613725,0.721569,0.939216,0.004566,0.020408,0.034483,0.176471,0.470588,0.649537,0.661921,0.678772,0.155038,0.227851,0.312933,1,1,0,0,0,1,0
0.5,0.5,0.25,0.25,0.75,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.25,0.25,0.5,0.5,0.5,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.5,0.5,0.25,0.5,0.5,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.75,0.25,0.5,0.75,0.25,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.25,0.25,0.25,0.25,0.5,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.25,0.25,0.25,0.75,0.75,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.5,0.5,0.25,0.25,0.25,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.5,0.75,0.25,0.25,0.25,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.5,0.5,0.75,0.75,0.75,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.25,0.75,0.75,0.25,0.25,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.5,0.5,0.25,0.75,0.25,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.25,0.75,0.25,0.75,0.5,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.5,0.25,0.75,0.5,0.25,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.75,0.75,0.5,0.75,0.75,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.25,0.5,0.75,0.5,0.5,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.25,0.75,0.25,0.75,0.25,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.5,0.5,0.75,0.75,0.75,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.5,0.75,0.25,0.25,0.25,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.75,0.75,0.25,0.25,0.25,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.75,0.5,0.5,0.25,0.25,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.5,0.5,0.25,0.5,0.25,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.25,0.5,0.5,0.5,0.75,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.25,0.25,0.5,0.25,0.25,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.5,0.5,0.75,0.25,0.5,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.75,0.5,0.25,0.75,0.5,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.75,0.5,0.25,0.25,0.25,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0,0.25,0.25,0.25,0.75,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.75,0.25,0.5,0.75,0.25,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.25,0.5,0.25,0.5,0.25,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.25,0.25,0.75,0.5,0.5,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.75,0.5,0.5,0.5,0.5,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.75,0.25,0.75,0.25,0.75,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.5,0.5,0.5,0.75,0.5,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.25,0.75,0.25,0.25,0.25,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.5,0.75,0.75,0.25,0.25,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.5,0.75,0.25,0.25,0.5,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.5,0.75,0.25,0.25,0.75,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.5,0.75,0.25,0.25,0.25,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.25,0.5,0.5,0.5,0.75,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.5,0.75,0.5,0.75,0.25,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.25,0.75,0.5,0.25,0.5,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.5,0.5,0.75,0.25,0.25,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.25,0.25,0.25,0.25,0.25,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.25,0.25,0.25,0.25,0.25,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.25,0.75,0.75,0.25,0.25,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.25,0.5,0.5,0.25,0.75,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0,0.5,0.5,0.25,0.5,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.75,0.25,0.25,0.5,0.25,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.75,0.75,0.25,0.25,0.25,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.5,0.75,0.25,0.25,0.25,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0.5,0.25,0.25,0.75,0.5,0.456863,0.519608,0.576471,0.637255,0.862745,0,0.016216,0.02,0.02439,0.146789,0.572849,0.580889,0.589032,0.087209,0.157222,0.228696,0.327555,1,0,0,0,1,1
0,0.75,1,0.5,0.75,0.496078,0.596078,0.660784,0.815686,0.960784,0.005525,0.034091,0.070707,0.174757,0.6,0.671943,0.689066,0.710771,0.155038,0.236161,0.302788,1,1,0,0,0.5,0.5,0
0,0.75,0.5,0.75,0.25,0.496078,0.596078,0.660784,0.815686,0.960784,0.005525,0.034091,0.070707,0.174757,0.6,0.671943,0.689066,0.710771,0.155038,0.236161,0.302788,1,1,0,0,0.5,0.5,0
0.5,0.75,0.75,0.75,0.5,0.496078,0.596078,0.660784,0.815686,0.960784,0.005525,0.034091,0.070707,0.174757,0.6,0.671943,0.689066,0.710771,0.155038,0.236161,0.302788,1,1,0,0,0.5,0.5,0
0,0.5,0.75,0.75,0.75,0.496078,0.596078,0.660784,0.815686,0.960784,0.005525,0.034091,0.070707,0.174757,0.6,0.671943,0.689066,0.710771,0.155038,0.236161,0.302788,1,1,0,0,0.5,0.5,0
0.25,0.25,1,1,0.25,0.496078,0.596078,0.660784,0.815686,0.960784,0.005525,0.034091,0.070707,0.174757,0.6,0.671943,0.689066,0.710771,0.155038,0.236161,0.302788,1,1,0,0,0.5,0.5,0
0,0.75,0.75,0.75,0.25,0.496078,0.596078,0.660784,0.815686,0.960784,0.005525,0.034091,0.070707,0.174757,0.6,0.671943,0.689066,0.710771,0.155038,0.236161,0.302788,1,1,0,0,0.5,0.5,0
0.25,0.75,1,0.75,0.25,0.496078,0.596078,0.660784,0.815686,0.960784,0.005525,0.034091,0.070707,0.174757,0.6,0.671943,0.689066,0.710771,0.155038,0.236161,0.302788,1,1,0,0,0.5,0.5,0
0.25,0.25,0.5,0.5,0.75,0.496078,0.596078,0.660784,0.815686,0.960784,0.005525,0.034091,0.070707,0.174757,0.6,0.671943,0.689066,0.710771,0.155038,0.236161,0.302788,1,1,0,0,0.5,0.5,0
0.25,0.75,0.75,0.5,0.75,0.496078,0.596078,0.660784,0.815686,0.960784,0.005525,0.034091,0.070707,0.174757,0.6,0.671943,0.689066,0.710771,0.155038,0.236161,0.302788,1,1,0,0,0.5,0.5,0
0,0.75,1,1,0.75,0.496078,0.596078,0.660784,0.815686,0.960784,0.005525,0.034091,0.070707,0.174757,0.6,0.671943,0.689066,0.710771,0.155038,0.236161,0.302788,1,1,0,0,0.5,0.5,0
0.5,0.25,0.5,1,0.5,0.496078,0.596078,0.660784,0.815686,0.960784,0.005525,0.034091,0.070707,0.174757,0.6,0.671943,0.689066,0.710771,0.155038,0.236161,0.302788,1,1,0,0,0.5,0.5,0
0.5,0.75,0.5,0.75,0.25,0.496078,0.596078,0.660784,0.815686,0.960784,0.005525,0.034091,0.070707,0.174757,0.6,0.671943,0.689066,0.710771,0.155038,0.236161,0.302788,1,1,0,0,0.5,0.5,0
0.5,1,1,0.5,0.75,0.496078,0.596078,0.660784,0.815686,0.960784,0.005525,0.034091,0.070707,0.174757,0.6,0.671943,0.689066,0.710771,0.155038,0.236161,0.302788,1,1,0,0,0.5,0.5,0
0.25,0.5,0.5,0.5,0.75,0.496078,0.596078,0.660784,0.815686,0.960784,0.005525,0.034091,0.070707,0.174757,0.6,0.671943,0.689066,0.710771,0.155038,0.236161,0.302788,1,1,0,0,0.5,0.5,0
0,1,0.75,0.75,0.75,0.496078,0.596078,0.660784,0.815686,0.960784,0.005525,0.034091,0.070707,0.174757,0.6,0.671943,0.689066,0.710771,0.155038,0.236161,0.302788,1,1,0,0,0.5,0.5,0
0.25,0.75,0.75,0.75,0.25,0.496078,0.596078,0.660784,0.815686,0.960784,0.005525,0.034091,0.070707,0.174757,0.6,0.671943,0.689066,0.710771,0.155038,0.236161,0.302788,1,1,0,0,0.5,0.5,0
0,0.5,1,0.75,0.75,0.496078,0.596078,0.660784,0.815686,0.960784,0.005525,0.034091,0.070707,0.174757,0.6,0.671943,0.689066,0.710771,0.155038,0.236161,0.302788,1,1,0,0,0.5,0.5,0
0.25,1,0.75,0.5,0.5,0.496078,0.596078,0.660784,0.815686,0.960784,0.005525,0.034091,0.070707,0.174757,0.6,0.671943,0.689066,0.710771,0.155038,0.236161,0.302788,1,1,0,0,0.5,0.5,0
0.25,0.5,0.75,0.75,0.75,0.496078,0.596078,0.660784,0.815686,0.960784,0.005525,0.034091,0.070707,0.174757,0.6,0.671943,0.689066,0.710771,0.155038,0.236161,0.302788,1,1,0,0,0.5,0.5,0
0.25,0.75,0.5,0.5,0.25,0.496078,0.596078,0.660784,0.815686,0.960784,0.005525,0.034091,0.070707,0.174757,0.6,0.671943,0.689066,0.710771,0.155038,0.236161,0.302788,1,1,0,0,0.5,0.5,0
0.25,0.5,0.75,0.75,0.25,0.496078,0.596078,0.660784,0.815686,0.960784,0.005525,0.034091,0.070707,0.174757,0.6,0.671943,0.689066,0.710771,0.155038,0.236161,0.302788,1,1,0,0,0.5,0.5,0
0.25,0.5,0.75,0.5,0.5,0.496078,0.596078,0.660784,0.815686,0.960784,0.005525,0.034091,0.070707,0.174757,0.6,0.671943,0.689066,0.710771,0.155038,0.236161,0.302788,1,1,0,0,0.5,0.5,0
0.5,0.75,0.5,0.75,0.75,0.496078,0.596078,0.660784,0.815686,0.960784,0.005525,0.034091,0.070707,0.174757,0.6,0.671943,0.689066,0.710771,0.155038,0.236161,0.302788,1,1,0,0,0.5,0.5,0
0.25,0.25,0.75,0.75,0.75,0.496078,0.596078,0.660784,0.815686,0.960784,0.005525,0.034091,0.070707,0.174757,0.6,0.671943,0.689066,0.710771,0.155038,0.236161,0.302788,1,1,0,0,0.5,0.5,0
0,0.25,0.75,0.75,0.5,0.496078,0.596078,0.660784,0.815686,0.960784,0.005525,0.034091,0.070707,0.174757,0.6,0.671943,0.689066,0.710771,0.155038,0.236161,0.302788,1,1,0,0,0.5,0.5,0
0.25,0.5,0.5,0.75,0.5,0.496078,0.596078,0.660784,0.815686,0.960784,0.005525,0.034091,0.070707,0.174757,0.6,0.671943,0.689066,0.710771,0.155038,0.236161,0.302788,1,1,0,0,0.5,0.5,0
0.25,0.75,1,0.5,0.75,0.496078,0.596078,0.660784,0.815686,0.960784,0.005525,0.034091,0.070707,0.174757,0.6,0.671943,0.689066,0.710771,0.155038,0.236161,0.302788,1,1,0,0,0.5,0.5,0
0,0.75,0.5,0.75,0.25,0.496078,0.596078,0.660784,0.815686,0.960784,0.005525,0.034091,0.070707,0.174757,0.6,0.671943,0.689066,0.710771,0.155038,0.236161,0.302788,1,1,0,0,0.5,0.5,0
0.25,0.75,1,0.75,0.25,0.496078,0.596078,0.660784,0.815686,0.960784,0.005525,0.034091,0.070707,0.174757,0.6,0.671943,0.689066,0.710771,0.155038,0.236161,0.302788,1,1,0,0,0.5,0.5,0
0,0.5,1,0.75,0.75,0.496078,0.596078,0.660784,0.815686,0.960784,0.005525,0.034091,0.070707,0.174757,0.6,0.671943,0.689066,0.710771,0.155038,0.236161,0.302788,1,1,0,0,0.5,0.5,0
0.5,0.25,0.5,0.75,0.75,0.496078,0.596078,0.660784,0.815686,0.960784,0.005525,0.034091,0.070707,0.174757,0.6,0.671943,0.689066,0.710771,0.155038,0.236161,0.302788,1,1,0,0,0.5,0.5,0
0.25,0.75,0.5,1,0.25,0.496078,0.596078,0.660784,0.815686,0.960784,0.005525,0.034091,0.070707,0.174757,0.6,0.671943,0.689066,0.710771,0.155038,0.236161,0.302788,1,1,0,0,0.5,0.5,0
0,0.5,0.75,1,0.75,0.496078,0.596078,0.660784,0.815686,0.960784,0.005525,0.034091,0.070707,0.174757,0.6,0.671943,0.689066,0.710771,0.155038,0.236161,0.302788,1,1,0,0,0.5,0.5,0
0.25,0.75,0.75,0.75,0.75,0.496078,0.596078,0.660784,0.815686,0.960784,0.005525,0.034091,0.070707,0.174757,0.6,0.671943,0.689066,0.710771,0.155038,0.236161,0.302788,1,1,0,0,0.5,0.5,0
0.25,0.75,0.75,0.75,0.75,0.496078,0.596078,0.660784,0.815686,0.960784,0.005525,0.034091,0.070707,0.174757,0.6,0.671943,0.689066,0.710771,0.155038,0.236161,0.302788,1,1,0,0,0.5,0.5,0
0.25,0.25,1,1,0.5,0.496078,0.596078,0.660784,0.815686,0.960784,0.005525,0.034091,0.070707,0.174757,0.6,0.671943,0.689066,0.710771,0.155038,0.236161,0.302788,1,1,0,0,0.5,0.5,0
0.25,0.5,0.75,1,0.75,0.496078,0.596078,0.660784,0.815686,0.960784,0.005525,0.034091,0.070707,0.174757,0.6,0.671943,0.689066,0.710771,0.155038,0.236161,0.302788,1,1,0,0,0.5,0.5,0
0.25,0.75,0.75,0.75,0.75,0.496078,0.596078,0.660784,0.815686,0.960784,0.005525,0.034091,0.070707,0.174757,0.6,0.671943,0.689066,0.710771,0.155038,0.236161,0.302788,1,1,0,0,0.5,0.5,0
0.5,0.5,0.25,1,0.75,0.496078,0.596078,0.660784,0.815686,0.960784,0.005525,0.034091,0.070707,0.174757,0.6,0.671943,0.689066,0.710771,0.155038,0.236161,0.302788,1,1,0,0,0.5,0.5,0
